"","SAMPLE_NUMBER","LOGIN_DATE","ANALYSIS","ASSIGNED_OPERATOR","SAMPLING_POINT","REPORTED_NAME","UNITS","ENTRY","REPORTABLE","NAME","RAW_ENTRY","z_score"
"1",13930092,2020-04-01 05:32:46,"MICP010406","SLOUYEH","IRM001B_CL","Iron","MG_P_KG",87.029487047,"T","MICP01-20-0238",87.029487047,-0.25548002367889
"2",13930092,2020-04-01 05:32:46,"MICP010406","SLOUYEH","IRM001B_CL","Zinc","MG_P_KG",37.406140502,"T","MICP01-20-0238",37.406140502,-0.368726188449853
"3",13930092,2020-04-01 05:32:46,"MICP010406","SLOUYEH","IRM001B_CL","Calcium","PCT_M-M",0.7010766513,"T","MICP01-20-0238",0.7010766513,0.189853667779418
"4",13930092,2020-04-01 05:32:46,"MICP010406","SLOUYEH","IRM001B_CL","Magnesium","PCT_M-M",0.06766747737,"T","MICP01-20-0238",0.06766747737,0.0574713660711458
"5",13930092,2020-04-01 05:32:46,"MICP010406","SLOUYEH","IRM001B_CL","Sodium","PCT_M-M",0.1808267163,"T","MICP01-20-0238",0.1808267163,0.327198403376866
"6",13930092,2020-04-01 05:32:46,"MICP010406","SLOUYEH","IRM001B_CL","Potassium","PCT_M-M",0.6786762684,"T","MICP01-20-0238",0.6786762684,-0.377667376510351
"7",13930092,2020-04-01 05:32:46,"MICP010406","SLOUYEH","IRM001B_CL","Phosphorus","PCT_M-M",0.4309600162,"T","MICP01-20-0238",0.4309600162,-1.39132929893417
"8",13930123,2020-04-01 05:45:55,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",NA,"T","MICP01-20-0240",93.80395201,3.15485200569567
"9",13930123,2020-04-01 05:45:55,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",37.134172093,"T","MICP01-20-0240",37.134172093,-0.728317473736268
"10",13930123,2020-04-01 05:45:55,"MICP010406","YYU","IRM001B_CL","Copper","MG_P_KG",0.3001977225,"T","MICP01-20-0240",0.3001977225,1.1711476980849
"11",13930123,2020-04-01 05:45:55,"MICP010406","YYU","IRM001B_CL","Manganese","MG_P_KG",0.5303335778,"T","MICP01-20-0240",0.5303335778,1.20800325177426
"12",13930123,2020-04-01 05:45:55,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.6957203731,"T","MICP01-20-0240",0.6957203731,-0.161592528366136
"13",13930123,2020-04-01 05:45:55,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06870477666,"T","MICP01-20-0240",0.06870477666,0.814103448089976
"14",13930123,2020-04-01 05:45:55,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1828086856,"T","MICP01-20-0240",0.1828086856,0.711273234391184
"15",13930123,2020-04-01 05:45:55,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.6921245695,"T","MICP01-20-0240",0.6921245695,0.469857773672375
"16",13930123,2020-04-01 05:45:55,"MICP010406","YYU","IRM001B_CL","Phosphorus","PCT_M-M",0.4714414874,"T","MICP01-20-0240",0.4714414874,0.235964981787252
"17",13930169,2020-04-01 06:12:27,"MICP010406","CYCHUNG","IRM001B_CL","Iron","MG_P_KG",87.319105173,"T","MICP01-20-0241",87.319105173,-0.109683421765723
"18",13930169,2020-04-01 06:12:27,"MICP010406","CYCHUNG","IRM001B_CL","Zinc","MG_P_KG",37.408579463,"T","MICP01-20-0241",37.408579463,-0.365501442149431
"19",13930169,2020-04-01 06:12:27,"MICP010406","CYCHUNG","IRM001B_CL","Copper","MG_P_KG",0.2006496226,"T","MICP01-20-0241",0.2006496226,-0.655691757593834
"20",13930169,2020-04-01 06:12:27,"MICP010406","CYCHUNG","IRM001B_CL","Manganese","MG_P_KG",0.4899100121,"T","MICP01-20-0241",0.4899100121,-0.761616676880062
"21",13930169,2020-04-01 06:12:27,"MICP010406","CYCHUNG","IRM001B_CL","Calcium","PCT_M-M",0.6968927407,"T","MICP01-20-0241",0.6968927407,-0.0846689411065573
"22",13930169,2020-04-01 06:12:27,"MICP010406","CYCHUNG","IRM001B_CL","Magnesium","PCT_M-M",0.0669971619,"T","MICP01-20-0241",0.0669971619,-0.431473526270907
"23",13930169,2020-04-01 06:12:27,"MICP010406","CYCHUNG","IRM001B_CL","Sodium","PCT_M-M",0.1793590387,"T","MICP01-20-0241",0.1793590387,0.0427853066636626
"24",13930169,2020-04-01 06:12:27,"MICP010406","CYCHUNG","IRM001B_CL","Potassium","PCT_M-M",0.6784863481,"T","MICP01-20-0241",0.6784863481,-0.389636340439946
"25",13930169,2020-04-01 06:12:27,"MICP010406","CYCHUNG","IRM001B_CL","Phosphorus","PCT_M-M",0.4651252333,"T","MICP01-20-0241",0.4651252333,-0.0179389369150232
"26",13933031,2020-04-01 14:43:29,"MICP010406",NA,"IRM001B_CL","Iron","MG_P_KG",89.711146188,"T","MICP01-20-0242",89.711146188,1.09449345915206
"27",13933031,2020-04-01 14:43:29,"MICP010406",NA,"IRM001B_CL","Manganese","MG_P_KG",0.5415700311,"T","MICP01-20-0242",0.5415700311,1.75549434920294
"28",13933031,2020-04-01 14:43:29,"MICP010406",NA,"IRM001B_CL","Calcium","PCT_M-M",0.7102313322,"T","MICP01-20-0242",0.7102313322,0.790527803643272
"29",13935571,2020-04-02 05:51:18,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",89.657342065,"T","MICP01-20-0243",89.657342065,1.06740793653419
"30",13935571,2020-04-02 05:51:18,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",38.505586715,"T","MICP01-20-0243",38.505586715,1.08493998656515
"31",13935571,2020-04-02 05:51:18,"MICP010406","YYU","IRM001B_CL","Copper","MG_P_KG",0.2820980852,"T","MICP01-20-0243",0.2820980852,0.838995385922943
"32",13935571,2020-04-02 05:51:18,"MICP010406","YYU","IRM001B_CL","Manganese","MG_P_KG",0.4920424227,"T","MICP01-20-0243",0.4920424227,-0.657715936282266
"33",13935571,2020-04-02 05:51:18,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.7087952045,"T","MICP01-20-0243",0.7087952045,0.696297892780115
"34",13935571,2020-04-02 05:51:18,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06767807918,"T","MICP01-20-0243",0.06767807918,0.0652045918149575
"35",13935571,2020-04-02 05:51:18,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1810560905,"T","MICP01-20-0243",0.1810560905,0.371647556602418
"36",13935571,2020-04-02 05:51:18,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.6853629258,"T","MICP01-20-0243",0.6853629258,0.0437323434256838
"37",13935571,2020-04-02 05:51:18,"MICP010406","YYU","IRM001B_CL","Phosphorus","PCT_M-M",0.4394816619,"T","MICP01-20-0243",0.4394816619,-1.04877195358887
"38",13935875,2020-04-02 07:28:45,"MICP010406","SLOUYEH","IRM001B_CL","Iron","MG_P_KG",89.211481379,"T","MICP01-20-0244",89.211481379,0.84295729926477
"39",13935875,2020-04-02 07:28:45,"MICP010406","SLOUYEH","IRM001B_CL","Zinc","MG_P_KG",37.653954646,"T","MICP01-20-0244",37.653954646,-0.0410711976339427
"40",13935875,2020-04-02 07:28:45,"MICP010406","SLOUYEH","IRM001B_CL","Calcium","PCT_M-M",0.6999724741,"T","MICP01-20-0244",0.6999724741,0.117404317256391
"41",13935875,2020-04-02 07:28:45,"MICP010406","SLOUYEH","IRM001B_CL","Magnesium","PCT_M-M",0.06712174028,"T","MICP01-20-0244",0.06712174028,-0.340602935745461
"42",13935875,2020-04-02 07:28:45,"MICP010406","SLOUYEH","IRM001B_CL","Sodium","PCT_M-M",0.182110154,"T","MICP01-20-0244",0.182110154,0.575908672372912
"43",13935875,2020-04-02 07:28:45,"MICP010406","SLOUYEH","IRM001B_CL","Phosphorus","PCT_M-M",0.5249151896,"T","MICP01-20-0244",0.5249151896,2.38552741565108
"44",13936010,2020-04-02 08:00:01,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",86.307862349,"T","MICP01-20-0245",86.307862349,-0.618752966150102
"45",13936010,2020-04-02 08:00:01,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",38.828219337,"T","MICP01-20-0245",38.828219337,1.51151849855808
"46",13936010,2020-04-02 08:00:01,"MICP010406","YYU","IRM001B_CL","Copper","MG_P_KG",NA,"T","MICP01-20-0245",0.4210811347,3.38951838688633
"47",13936010,2020-04-02 08:00:01,"MICP010406","YYU","IRM001B_CL","Manganese","MG_P_KG",0.5247542956,"T","MICP01-20-0245",0.5247542956,0.936155253746058
"48",13936010,2020-04-02 08:00:01,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.7187338267,"T","MICP01-20-0245",0.7187338267,1.34840945918788
"49",13936010,2020-04-02 08:00:01,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.069300253,"T","MICP01-20-0245",0.069300253,1.2484588046112
"50",13936010,2020-04-02 08:00:01,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1862329488,"T","MICP01-20-0245",0.1862329488,1.37484219577144
"51",13936010,2020-04-02 08:00:01,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.6936779372,"T","MICP01-20-0245",0.6936779372,0.567752532530169
"52",13936010,2020-04-02 08:00:01,"MICP010406","YYU","IRM001B_CL","Phosphorus","PCT_M-M",0.4977199432,"T","MICP01-20-0245",0.4977199432,1.29231939682962
"53",13936888,2020-04-02 10:02:48,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",89.747800507,"T","MICP01-20-0247",89.747800507,1.11294560242586
"54",13936888,2020-04-02 10:02:48,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",38.131535962,"T","MICP01-20-0247",38.131535962,0.590377432303128
"55",13936888,2020-04-02 10:02:48,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.7062865914,"T","MICP01-20-0247",0.7062865914,0.531698053362533
"56",13936888,2020-04-02 10:02:48,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06719149199,"T","MICP01-20-0247",0.06719149199,-0.289724291490646
"57",13936888,2020-04-02 10:02:48,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1816999275,"T","MICP01-20-0247",0.1816999275,0.496413155633528
"58",13936888,2020-04-02 10:02:48,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.6807815563,"T","MICP01-20-0247",0.6807815563,-0.24499006430878
"59",13936888,2020-04-02 10:02:48,"MICP010406","YYU","IRM001B_CL","Phosphorus","PCT_M-M",0.5065323859,"T","MICP01-20-0247",0.5065323859,1.64656634437869
"60",13941769,2020-04-03 05:41:54,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",90.151830502,"T","MICP01-20-0248",90.151830502,1.31633826004562
"61",13941769,2020-04-03 05:41:54,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",38.071382998,"T","MICP01-20-0248",38.071382998,0.510844365510254
"62",13941769,2020-04-03 05:41:54,"MICP010406","YYU","IRM001B_CL","Copper","MG_P_KG",0.258268969,"T","MICP01-20-0248",0.258268969,0.401699548917085
"63",13941769,2020-04-03 05:41:54,"MICP010406","YYU","IRM001B_CL","Manganese","MG_P_KG",0.514317846,"T","MICP01-20-0248",0.514317846,0.427643974233761
"64",13941769,2020-04-03 05:41:54,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.7051855244,"T","MICP01-20-0248",0.7051855244,0.45945277512971
"65",13941769,2020-04-03 05:41:54,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06781467364,"T","MICP01-20-0248",0.06781467364,0.164840012043616
"66",13941769,2020-04-03 05:41:54,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1818855241,"T","MICP01-20-0248",0.1818855241,0.532378890714205
"67",13941769,2020-04-03 05:41:54,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.6811780358,"T","MICP01-20-0248",0.6811780358,-0.220003536621512
"68",13941769,2020-04-03 05:41:54,"MICP010406","YYU","IRM001B_CL","Phosphorus","PCT_M-M",0.4987521976,"T","MICP01-20-0248",0.4987521976,1.33381447177565
"69",13941769,2020-04-03 05:41:54,"MICP010406","YYU","IRM001B_CL","Sulphur","PCT_M-M",0.2037021541,"T","MICP01-20-0248",0.2037021541,0.770745391589441
"70",13942109,2020-04-03 07:57:02,"MICP010406","CYCHUNG","IRM001B_CL","Iron","MG_P_KG",85.639664679,"T","MICP01-20-0249",85.639664679,-0.955130219320707
"71",13942109,2020-04-03 07:57:02,"MICP010406","CYCHUNG","IRM001B_CL","Zinc","MG_P_KG",37.563394194,"T","MICP01-20-0249",37.563394194,-0.160808447451072
"72",13942109,2020-04-03 07:57:02,"MICP010406","CYCHUNG","IRM001B_CL","Copper","MG_P_KG",0.2556518561,"T","MICP01-20-0249",0.2556518561,0.353672061597
"73",13942109,2020-04-03 07:57:02,"MICP010406","CYCHUNG","IRM001B_CL","Manganese","MG_P_KG",0.4758537349,"T","MICP01-20-0249",0.4758537349,-1.44650241658138
"74",13942109,2020-04-03 07:57:02,"MICP010406","CYCHUNG","IRM001B_CL","Calcium","PCT_M-M",0.6997864764,"T","MICP01-20-0249",0.6997864764,0.105200286450671
"75",13942109,2020-04-03 07:57:02,"MICP010406","CYCHUNG","IRM001B_CL","Magnesium","PCT_M-M",0.06850475041,"T","MICP01-20-0249",0.06850475041,0.668199291541368
"76",13942109,2020-04-03 07:57:02,"MICP010406","CYCHUNG","IRM001B_CL","Sodium","PCT_M-M",0.1840590874,"T","MICP01-20-0249",0.1840590874,0.953581659670525
"77",13942109,2020-04-03 07:57:02,"MICP010406","CYCHUNG","IRM001B_CL","Potassium","PCT_M-M",0.6877088351,"T","MICP01-20-0249",0.6877088351,0.191573852699859
"78",13942109,2020-04-03 07:57:02,"MICP010406","CYCHUNG","IRM001B_CL","Phosphorus","PCT_M-M",0.4544317663,"T","MICP01-20-0249",0.4544317663,-0.447800233314332
"79",13942526,2020-04-03 09:04:33,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",86.156893002,"T","MICP01-20-0250",86.156893002,-0.694752414422378
"80",13942526,2020-04-03 09:04:33,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",37.445397613,"T","MICP01-20-0250",37.445397613,-0.31682120781984
"81",13942526,2020-04-03 09:04:33,"MICP010406","YYU","IRM001B_CL","Copper","MG_P_KG",0.1834433391,"T","MICP01-20-0250",0.1834433391,-0.971449844538434
"82",13942526,2020-04-03 09:04:33,"MICP010406","YYU","IRM001B_CL","Manganese","MG_P_KG",0.4899763516,"T","MICP01-20-0250",0.4899763516,-0.758384314791406
"83",13942526,2020-04-03 09:04:33,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.6875514855,"T","MICP01-20-0250",0.6875514855,-0.697584940739453
"84",13942526,2020-04-03 09:04:33,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06684258829,"T","MICP01-20-0250",0.06684258829,-0.544223388810067
"85",13942526,2020-04-03 09:04:33,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1775395136,"T","MICP01-20-0250",0.1775395136,-0.309810364373629
"86",13942526,2020-04-03 09:04:33,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.672958451,"T","MICP01-20-0250",0.672958451,-0.73800984762385
"87",13942526,2020-04-03 09:04:33,"MICP010406","YYU","IRM001B_CL","Phosphorus","PCT_M-M",0.4726438615,"T","MICP01-20-0250",0.4726438615,0.284298612908284
"88",13943211,2020-04-03 10:40:46,"MICP010406","CYCHUNG","IRM001B_CL","Iron","MG_P_KG",NA,"T","MICP01-20-0251",81.404066504,-3.08737183524992
"89",13943211,2020-04-03 10:40:46,"MICP010406","CYCHUNG","IRM001B_CL","Zinc","MG_P_KG",38.156190107,"T","MICP01-20-0251",38.156190107,0.622974658285309
"90",13950989,2020-04-06 07:55:02,"MICP010406","SLOUYEH","IRM001B_CL","Iron","MG_P_KG",85.830279926,"T","MICP01-20-0252",85.830279926,-0.859172636591789
"91",13950989,2020-04-06 07:55:02,"MICP010406","SLOUYEH","IRM001B_CL","Zinc","MG_P_KG",38.783024067,"T","MICP01-20-0252",38.783024067,1.45176220080305
"92",13950989,2020-04-06 07:55:02,"MICP010406","SLOUYEH","IRM001B_CL","Copper","MG_P_KG",0.2522424489,"T","MICP01-20-0252",0.2522424489,0.291104924708482
"93",13950989,2020-04-06 07:55:02,"MICP010406","SLOUYEH","IRM001B_CL","Calcium","PCT_M-M",0.7119884806,"T","MICP01-20-0252",0.7119884806,0.905821128258718
"94",13950989,2020-04-06 07:55:02,"MICP010406","SLOUYEH","IRM001B_CL","Magnesium","PCT_M-M",0.06902108986,"T","MICP01-20-0252",0.06902108986,1.04483021845732
"95",13950989,2020-04-06 07:55:02,"MICP010406","SLOUYEH","IRM001B_CL","Sodium","PCT_M-M",0.1825227372,"T","MICP01-20-0252",0.1825227372,0.655860880925967
"96",13950989,2020-04-06 07:55:02,"MICP010406","SLOUYEH","IRM001B_CL","Phosphorus","PCT_M-M",0.4906158934,"T","MICP01-20-0252",0.4906158934,1.006747275392
"97",13951630,2020-04-06 10:39:50,"MICP010406","CYCHUNG","IRM001B_CL","Iron","MG_P_KG",88.862605762,"T","MICP01-20-0253",88.862605762,0.667329895857839
"98",13951630,2020-04-06 10:39:50,"MICP010406","CYCHUNG","IRM001B_CL","Zinc","MG_P_KG",37.371601197,"T","MICP01-20-0253",37.371601197,-0.414393378707418
"99",13951630,2020-04-06 10:39:50,"MICP010406","CYCHUNG","IRM001B_CL","Copper","MG_P_KG",0.2160229789,"T","MICP01-20-0253",0.2160229789,-0.373570311948368
"100",13951630,2020-04-06 10:39:50,"MICP010406","CYCHUNG","IRM001B_CL","Manganese","MG_P_KG",0.4943314494,"T","MICP01-20-0253",0.4943314494,-0.546184147152098
"101",13951630,2020-04-06 10:39:50,"MICP010406","CYCHUNG","IRM001B_CL","Calcium","PCT_M-M",0.6848867415,"T","MICP01-20-0253",0.6848867415,-0.872429134325535
"102",13951630,2020-04-06 10:39:50,"MICP010406","CYCHUNG","IRM001B_CL","Magnesium","PCT_M-M",0.06586100944,"T","MICP01-20-0253",0.06586100944,-1.26021158633516
"103",13951630,2020-04-06 10:39:50,"MICP010406","CYCHUNG","IRM001B_CL","Sodium","PCT_M-M",0.1709869993,"T","MICP01-20-0253",0.1709869993,-1.57958574509795
"104",13951630,2020-04-06 10:39:50,"MICP010406","CYCHUNG","IRM001B_CL","Potassium","PCT_M-M",0.6780987706,"T","MICP01-20-0253",0.6780987706,-0.414061855339736
"105",13951630,2020-04-06 10:39:50,"MICP010406","CYCHUNG","IRM001B_CL","Phosphorus","PCT_M-M",0.434358876,"T","MICP01-20-0253",0.434358876,-1.25470024496061
"106",13952609,2020-04-06 14:15:42,"MICP010406","GVEMULA","IRM001B_CL","Iron","MG_P_KG",83.015887969,"T","MICP01-20-0254",83.015887969,-2.27596511933287
"107",13952609,2020-04-06 14:15:42,"MICP010406","GVEMULA","IRM001B_CL","Zinc","MG_P_KG",36.79567962,"T","MICP01-20-0254",36.79567962,-1.17586556902201
"108",13952609,2020-04-06 14:15:42,"MICP010406","GVEMULA","IRM001B_CL","Copper","MG_P_KG",0.1735973739,"T","MICP01-20-0254",0.1735973739,-1.15213634407653
"109",13952609,2020-04-06 14:15:42,"MICP010406","GVEMULA","IRM001B_CL","Manganese","MG_P_KG",0.4950260316,"T","MICP01-20-0254",0.4950260316,-0.512340944071956
"110",13952609,2020-04-06 14:15:42,"MICP010406","GVEMULA","IRM001B_CL","Calcium","PCT_M-M",0.6830446753,"T","MICP01-20-0254",0.6830446753,-0.993294245297232
"111",13952609,2020-04-06 14:15:42,"MICP010406","GVEMULA","IRM001B_CL","Magnesium","PCT_M-M",0.06552592498,"T","MICP01-20-0254",0.06552592498,-1.50463058388597
"112",13952609,2020-04-06 14:15:42,"MICP010406","GVEMULA","IRM001B_CL","Sodium","PCT_M-M",NA,"T","MICP01-20-0254",0.1628538221,-3.15566901677098
"113",13952609,2020-04-06 14:15:42,"MICP010406","GVEMULA","IRM001B_CL","Potassium","PCT_M-M",0.6656459102,"T","MICP01-20-0254",0.6656459102,-1.19885335444697
"114",13952609,2020-04-06 14:15:42,"MICP010406","GVEMULA","IRM001B_CL","Phosphorus","PCT_M-M",0.4475864985,"T","MICP01-20-0254",0.4475864985,-0.722969707415523
"115",13955412,2020-04-07 05:43:01,"MICP010406","SLOUYEH","IRM001B_CL","Iron","MG_P_KG",83.705202635,"T","MICP01-20-0255",83.705202635,-1.92895736350024
"116",13955412,2020-04-07 05:43:01,"MICP010406","SLOUYEH","IRM001B_CL","Zinc","MG_P_KG",36.480358654,"T","MICP01-20-0255",36.480358654,-1.59277675315036
"117",13955412,2020-04-07 05:43:01,"MICP010406","SLOUYEH","IRM001B_CL","Copper","MG_P_KG",0.2324049382,"T","MICP01-20-0255",0.2324049382,-0.0729396656514901
"118",13955412,2020-04-07 05:43:01,"MICP010406","SLOUYEH","IRM001B_CL","Calcium","PCT_M-M",0.6866261054,"T","MICP01-20-0255",0.6866261054,-0.758302719762542
"119",13955412,2020-04-07 05:43:01,"MICP010406","SLOUYEH","IRM001B_CL","Sodium","PCT_M-M",NA,"T","MICP01-20-0255",0.1614389638,-3.42984655447638
"120",13955412,2020-04-07 05:43:01,"MICP010406","SLOUYEH","IRM001B_CL","Potassium","PCT_M-M",0.6637298741,"T","MICP01-20-0255",0.6637298741,-1.31960383224584
"121",13955412,2020-04-07 05:43:01,"MICP010406","SLOUYEH","IRM001B_CL","Phosphorus","PCT_M-M",0.4469481638,"T","MICP01-20-0255",0.4469481638,-0.748629802656725
"122",13957522,2020-04-07 11:37:11,"MICP010406",NA,"IRM001B_CL","Iron","MG_P_KG",87.639182492,"T","MICP01-20-0256",87.639182492,0.0514466363014267
