"","SAMPLE_NUMBER","LOGIN_DATE","ANALYSIS","ASSIGNED_OPERATOR","SAMPLING_POINT","REPORTED_NAME","UNITS","ENTRY","REPORTABLE","NAME","RAW_ENTRY","z_score","z_group"
"1",13930092,2020-04-01 05:32:46,"MICP010406","SLOUYEH","IRM001B_CL","Iron","MG_P_KG",87.029487047,"T","MICP01-20-0238",87.029487047,-0.17860817749913,"-2 to 2"
"2",13930092,2020-04-01 05:32:46,"MICP010406","SLOUYEH","IRM001B_CL","Zinc","MG_P_KG",37.406140502,"T","MICP01-20-0238",37.406140502,-0.383787043473136,"-2 to 2"
"3",13930092,2020-04-01 05:32:46,"MICP010406","SLOUYEH","IRM001B_CL","Calcium","PCT_M-M",0.7010766513,"T","MICP01-20-0238",0.7010766513,0.162741313144318,"-2 to 2"
"4",13930092,2020-04-01 05:32:46,"MICP010406","SLOUYEH","IRM001B_CL","Magnesium","PCT_M-M",0.06766747737,"T","MICP01-20-0238",0.06766747737,0.0439207587065468,"-2 to 2"
"5",13930092,2020-04-01 05:32:46,"MICP010406","SLOUYEH","IRM001B_CL","Sodium","PCT_M-M",0.1808267163,"T","MICP01-20-0238",0.1808267163,0.262262981005767,"-2 to 2"
"6",13930092,2020-04-01 05:32:46,"MICP010406","SLOUYEH","IRM001B_CL","Potassium","PCT_M-M",0.6786762684,"T","MICP01-20-0238",0.6786762684,-0.352589090384067,"-2 to 2"
"7",13930092,2020-04-01 05:32:46,"MICP010406","SLOUYEH","IRM001B_CL","Phosphorus","PCT_M-M",0.4309600162,"T","MICP01-20-0238",0.4309600162,-1.34475827735061,"-2 to 2"
"8",13930123,2020-04-01 05:45:55,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",37.134172093,"T","MICP01-20-0240",37.134172093,-0.738445896653133,"-2 to 2"
"9",13930123,2020-04-01 05:45:55,"MICP010406","YYU","IRM001B_CL","Copper","MG_P_KG",0.3001977225,"T","MICP01-20-0240",0.3001977225,1.13366916880559,"-2 to 2"
"10",13930123,2020-04-01 05:45:55,"MICP010406","YYU","IRM001B_CL","Manganese","MG_P_KG",0.5303335778,"T","MICP01-20-0240",0.5303335778,1.23252253803953,"-2 to 2"
"11",13930123,2020-04-01 05:45:55,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.6957203731,"T","MICP01-20-0240",0.6957203731,-0.184153420260674,"-2 to 2"
"12",13930123,2020-04-01 05:45:55,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06870477666,"T","MICP01-20-0240",0.06870477666,0.79534584640505,"-2 to 2"
"13",13930123,2020-04-01 05:45:55,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1828086856,"T","MICP01-20-0240",0.1828086856,0.663328226694209,"-2 to 2"
"14",13930123,2020-04-01 05:45:55,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.6921245695,"T","MICP01-20-0240",0.6921245695,0.474508398825969,"-2 to 2"
"15",13930123,2020-04-01 05:45:55,"MICP010406","YYU","IRM001B_CL","Phosphorus","PCT_M-M",0.4714414874,"T","MICP01-20-0240",0.4714414874,0.264847419133074,"-2 to 2"
"16",13930169,2020-04-01 06:12:27,"MICP010406","CYCHUNG","IRM001B_CL","Iron","MG_P_KG",87.319105173,"T","MICP01-20-0241",87.319105173,-0.0353354863149824,"-2 to 2"
"17",13930169,2020-04-01 06:12:27,"MICP010406","CYCHUNG","IRM001B_CL","Zinc","MG_P_KG",37.408579463,"T","MICP01-20-0241",37.408579463,-0.380606530286357,"-2 to 2"
"18",13930169,2020-04-01 06:12:27,"MICP010406","CYCHUNG","IRM001B_CL","Copper","MG_P_KG",0.2006496226,"T","MICP01-20-0241",0.2006496226,-0.667002235473598,"-2 to 2"
"19",13930169,2020-04-01 06:12:27,"MICP010406","CYCHUNG","IRM001B_CL","Manganese","MG_P_KG",0.4899100121,"T","MICP01-20-0241",0.4899100121,-0.719943793685876,"-2 to 2"
"20",13930169,2020-04-01 06:12:27,"MICP010406","CYCHUNG","IRM001B_CL","Calcium","PCT_M-M",0.6968927407,"T","MICP01-20-0241",0.6968927407,-0.108226044782934,"-2 to 2"
"21",13930169,2020-04-01 06:12:27,"MICP010406","CYCHUNG","IRM001B_CL","Magnesium","PCT_M-M",0.0669971619,"T","MICP01-20-0241",0.0669971619,-0.441659310311355,"-2 to 2"
"22",13930169,2020-04-01 06:12:27,"MICP010406","CYCHUNG","IRM001B_CL","Sodium","PCT_M-M",0.1793590387,"T","MICP01-20-0241",0.1793590387,-0.0347317692335136,"-2 to 2"
"23",13930169,2020-04-01 06:12:27,"MICP010406","CYCHUNG","IRM001B_CL","Potassium","PCT_M-M",0.6784863481,"T","MICP01-20-0241",0.6784863481,-0.364269569733239,"-2 to 2"
"24",13930169,2020-04-01 06:12:27,"MICP010406","CYCHUNG","IRM001B_CL","Phosphorus","PCT_M-M",0.4651252333,"T","MICP01-20-0241",0.4651252333,0.0137034197075181,"-2 to 2"
"25",13935571,2020-04-02 05:51:18,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",89.657342065,"T","MICP01-20-0243",89.657342065,1.12137903556168,"-2 to 2"
"26",13935571,2020-04-02 05:51:18,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",38.505586715,"T","MICP01-20-0243",38.505586715,1.04993952230483,"-2 to 2"
"27",13935571,2020-04-02 05:51:18,"MICP010406","YYU","IRM001B_CL","Copper","MG_P_KG",0.2820980852,"T","MICP01-20-0243",0.2820980852,0.806274679642321,"-2 to 2"
"28",13935571,2020-04-02 05:51:18,"MICP010406","YYU","IRM001B_CL","Manganese","MG_P_KG",0.4920424227,"T","MICP01-20-0243",0.4920424227,-0.616947933973423,"-2 to 2"
"29",13935571,2020-04-02 05:51:18,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.7087952045,"T","MICP01-20-0243",0.7087952045,0.662626747509225,"-2 to 2"
"30",13935571,2020-04-02 05:51:18,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06767807918,"T","MICP01-20-0243",0.06767807918,0.0516007659000448,"-2 to 2"
"31",13935571,2020-04-02 05:51:18,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1810560905,"T","MICP01-20-0243",0.1810560905,0.308678442576028,"-2 to 2"
"32",13935571,2020-04-02 05:51:18,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.6853629258,"T","MICP01-20-0243",0.6853629258,0.0586537503006752,"-2 to 2"
"33",13935571,2020-04-02 05:51:18,"MICP010406","YYU","IRM001B_CL","Phosphorus","PCT_M-M",0.4394816619,"T","MICP01-20-0243",0.4394816619,-1.00592450833147,"-2 to 2"
"34",13935875,2020-04-02 07:28:45,"MICP010406","SLOUYEH","IRM001B_CL","Iron","MG_P_KG",89.211481379,"T","MICP01-20-0244",89.211481379,0.900813902920673,"-2 to 2"
"35",13935875,2020-04-02 07:28:45,"MICP010406","SLOUYEH","IRM001B_CL","Zinc","MG_P_KG",37.653954646,"T","MICP01-20-0244",37.653954646,-0.060626421855414,"-2 to 2"
"36",13935875,2020-04-02 07:28:45,"MICP010406","SLOUYEH","IRM001B_CL","Calcium","PCT_M-M",0.6999724741,"T","MICP01-20-0244",0.6999724741,0.0912302300519809,"-2 to 2"
"37",13935875,2020-04-02 07:28:45,"MICP010406","SLOUYEH","IRM001B_CL","Magnesium","PCT_M-M",0.06712174028,"T","MICP01-20-0244",0.06712174028,-0.351414073455143,"-2 to 2"
"38",13935875,2020-04-02 07:28:45,"MICP010406","SLOUYEH","IRM001B_CL","Sodium","PCT_M-M",0.182110154,"T","MICP01-20-0244",0.182110154,0.521975508579383,"-2 to 2"
"39",13935875,2020-04-02 07:28:45,"MICP010406","SLOUYEH","IRM001B_CL","Phosphorus","PCT_M-M",0.5249151896,"T","MICP01-20-0244",0.5249151896,2.39104424750309,"2 to 3"
"40",13936010,2020-04-02 08:00:01,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",86.307862349,"T","MICP01-20-0245",86.307862349,-0.535592437895216,"-2 to 2"
"41",13936010,2020-04-02 08:00:01,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",38.828219337,"T","MICP01-20-0245",38.828219337,1.47066675359504,"-2 to 2"
"42",13936010,2020-04-02 08:00:01,"MICP010406","YYU","IRM001B_CL","Manganese","MG_P_KG",0.5247542956,"T","MICP01-20-0245",0.5247542956,0.963042088651686,"-2 to 2"
"43",13936010,2020-04-02 08:00:01,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.7187338267,"T","MICP01-20-0245",0.7187338267,1.30629303401428,"-2 to 2"
"44",13936010,2020-04-02 08:00:01,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.069300253,"T","MICP01-20-0245",0.069300253,1.22671205413368,"-2 to 2"
"45",13936010,2020-04-02 08:00:01,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1862329488,"T","MICP01-20-0245",0.1862329488,1.35625165472606,"-2 to 2"
"46",13936010,2020-04-02 08:00:01,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.6936779372,"T","MICP01-20-0245",0.6936779372,0.570043627769496,"-2 to 2"
"47",13936010,2020-04-02 08:00:01,"MICP010406","YYU","IRM001B_CL","Phosphorus","PCT_M-M",0.4977199432,"T","MICP01-20-0245",0.4977199432,1.3097193295807,"-2 to 2"
"48",13936888,2020-04-02 10:02:48,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",89.747800507,"T","MICP01-20-0247",89.747800507,1.16612839087539,"-2 to 2"
"49",13936888,2020-04-02 10:02:48,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",38.131535962,"T","MICP01-20-0247",38.131535962,0.562160770434818,"-2 to 2"
"50",13936888,2020-04-02 10:02:48,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.7062865914,"T","MICP01-20-0247",0.7062865914,0.500158585840408,"-2 to 2"
"51",13936888,2020-04-02 10:02:48,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06719149199,"T","MICP01-20-0247",0.06719149199,-0.300885566100357,"-2 to 2"
"52",13936888,2020-04-02 10:02:48,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1816999275,"T","MICP01-20-0247",0.1816999275,0.438963328718469,"-2 to 2"
"53",13936888,2020-04-02 10:02:48,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.6807815563,"T","MICP01-20-0247",0.6807815563,-0.223109662223856,"-2 to 2"
"54",13936888,2020-04-02 10:02:48,"MICP010406","YYU","IRM001B_CL","Phosphorus","PCT_M-M",0.5065323859,"T","MICP01-20-0247",0.5065323859,1.66011563557899,"-2 to 2"
"55",13941769,2020-04-03 05:41:54,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",90.151830502,"T","MICP01-20-0248",90.151830502,1.36600008227212,"-2 to 2"
"56",13941769,2020-04-03 05:41:54,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",38.071382998,"T","MICP01-20-0248",38.071382998,0.483718640681363,"-2 to 2"
"57",13941769,2020-04-03 05:41:54,"MICP010406","YYU","IRM001B_CL","Copper","MG_P_KG",0.258268969,"T","MICP01-20-0248",0.258268969,0.375242764681722,"-2 to 2"
"58",13941769,2020-04-03 05:41:54,"MICP010406","YYU","IRM001B_CL","Manganese","MG_P_KG",0.514317846,"T","MICP01-20-0248",0.514317846,0.458959479562378,"-2 to 2"
"59",13941769,2020-04-03 05:41:54,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.7051855244,"T","MICP01-20-0248",0.7051855244,0.428848932165952,"-2 to 2"
"60",13941769,2020-04-03 05:41:54,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06781467364,"T","MICP01-20-0248",0.06781467364,0.15055051461204,"-2 to 2"
"61",13941769,2020-04-03 05:41:54,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1818855241,"T","MICP01-20-0248",0.1818855241,0.476520089046664,"-2 to 2"
"62",13941769,2020-04-03 05:41:54,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.6811780358,"T","MICP01-20-0248",0.6811780358,-0.198725377804968,"-2 to 2"
"63",13941769,2020-04-03 05:41:54,"MICP010406","YYU","IRM001B_CL","Phosphorus","PCT_M-M",0.4987521976,"T","MICP01-20-0248",0.4987521976,1.35076335572915,"-2 to 2"
"64",13941769,2020-04-03 05:41:54,"MICP010406","YYU","IRM001B_CL","Sulphur","PCT_M-M",0.2037021541,"T","MICP01-20-0248",0.2037021541,0.770745391589441,"-2 to 2"
"65",13942109,2020-04-03 07:57:02,"MICP010406","CYCHUNG","IRM001B_CL","Iron","MG_P_KG",85.639664679,"T","MICP01-20-0249",85.639664679,-0.866146605018993,"-2 to 2"
"66",13942109,2020-04-03 07:57:02,"MICP010406","CYCHUNG","IRM001B_CL","Zinc","MG_P_KG",37.563394194,"T","MICP01-20-0249",37.563394194,-0.178721262972728,"-2 to 2"
"67",13942109,2020-04-03 07:57:02,"MICP010406","CYCHUNG","IRM001B_CL","Copper","MG_P_KG",0.2556518561,"T","MICP01-20-0249",0.2556518561,0.32790323368581,"-2 to 2"
"68",13942109,2020-04-03 07:57:02,"MICP010406","CYCHUNG","IRM001B_CL","Manganese","MG_P_KG",0.4758537349,"T","MICP01-20-0249",0.4758537349,-1.39886480194318,"-2 to 2"
"69",13942109,2020-04-03 07:57:02,"MICP010406","CYCHUNG","IRM001B_CL","Calcium","PCT_M-M",0.6997864764,"T","MICP01-20-0249",0.6997864764,0.0791842495882661,"-2 to 2"
"70",13942109,2020-04-03 07:57:02,"MICP010406","CYCHUNG","IRM001B_CL","Magnesium","PCT_M-M",0.06850475041,"T","MICP01-20-0249",0.06850475041,0.65044577378642,"-2 to 2"
"71",13942109,2020-04-03 07:57:02,"MICP010406","CYCHUNG","IRM001B_CL","Sodium","PCT_M-M",0.1840590874,"T","MICP01-20-0249",0.1840590874,0.916355710584231,"-2 to 2"
"72",13942109,2020-04-03 07:57:02,"MICP010406","CYCHUNG","IRM001B_CL","Potassium","PCT_M-M",0.6877088351,"T","MICP01-20-0249",0.6877088351,0.202931877144851,"-2 to 2"
"73",13942109,2020-04-03 07:57:02,"MICP010406","CYCHUNG","IRM001B_CL","Phosphorus","PCT_M-M",0.4544317663,"T","MICP01-20-0249",0.4544317663,-0.411485312029097,"-2 to 2"
"74",13942526,2020-04-03 09:04:33,"MICP010406","YYU","IRM001B_CL","Iron","MG_P_KG",86.156893002,"T","MICP01-20-0250",86.156893002,-0.610276246294018,"-2 to 2"
"75",13942526,2020-04-03 09:04:33,"MICP010406","YYU","IRM001B_CL","Zinc","MG_P_KG",37.445397613,"T","MICP01-20-0250",37.445397613,-0.332594031690584,"-2 to 2"
"76",13942526,2020-04-03 09:04:33,"MICP010406","YYU","IRM001B_CL","Copper","MG_P_KG",0.1834433391,"T","MICP01-20-0250",0.1834433391,-0.978237333918414,"-2 to 2"
"77",13942526,2020-04-03 09:04:33,"MICP010406","YYU","IRM001B_CL","Manganese","MG_P_KG",0.4899763516,"T","MICP01-20-0250",0.4899763516,-0.716739582529077,"-2 to 2"
"78",13942526,2020-04-03 09:04:33,"MICP010406","YYU","IRM001B_CL","Calcium","PCT_M-M",0.6875514855,"T","MICP01-20-0250",0.6875514855,-0.713204373255866,"-2 to 2"
"79",13942526,2020-04-03 09:04:33,"MICP010406","YYU","IRM001B_CL","Magnesium","PCT_M-M",0.06684258829,"T","MICP01-20-0250",0.06684258829,-0.553633250301352,"-2 to 2"
"80",13942526,2020-04-03 09:04:33,"MICP010406","YYU","IRM001B_CL","Sodium","PCT_M-M",0.1775395136,"T","MICP01-20-0250",0.1775395136,-0.40292530344607,"-2 to 2"
"81",13942526,2020-04-03 09:04:33,"MICP010406","YYU","IRM001B_CL","Potassium","PCT_M-M",0.672958451,"T","MICP01-20-0250",0.672958451,-0.704246327988706,"-2 to 2"
"82",13942526,2020-04-03 09:04:33,"MICP010406","YYU","IRM001B_CL","Phosphorus","PCT_M-M",0.4726438615,"T","MICP01-20-0250",0.4726438615,0.312655666790446,"-2 to 2"
"83",13943211,2020-04-03 10:40:46,"MICP010406","CYCHUNG","IRM001B_CL","Zinc","MG_P_KG",38.156190107,"T","MICP01-20-0251",38.156190107,0.594310867661122,"-2 to 2"
"84",13950989,2020-04-06 07:55:02,"MICP010406","SLOUYEH","IRM001B_CL","Iron","MG_P_KG",85.830279926,"T","MICP01-20-0252",85.830279926,-0.771850160954504,"-2 to 2"
"85",13950989,2020-04-06 07:55:02,"MICP010406","SLOUYEH","IRM001B_CL","Zinc","MG_P_KG",38.783024067,"T","MICP01-20-0252",38.783024067,1.41173011942383,"-2 to 2"
"86",13950989,2020-04-06 07:55:02,"MICP010406","SLOUYEH","IRM001B_CL","Copper","MG_P_KG",0.2522424489,"T","MICP01-20-0252",0.2522424489,0.266232322269613,"-2 to 2"
"87",13950989,2020-04-06 07:55:02,"MICP010406","SLOUYEH","IRM001B_CL","Calcium","PCT_M-M",0.7119884806,"T","MICP01-20-0252",0.7119884806,0.869436517285193,"-2 to 2"
"88",13950989,2020-04-06 07:55:02,"MICP010406","SLOUYEH","IRM001B_CL","Magnesium","PCT_M-M",0.06902108986,"T","MICP01-20-0252",0.06902108986,1.02448480016853,"-2 to 2"
"89",13950989,2020-04-06 07:55:02,"MICP010406","SLOUYEH","IRM001B_CL","Sodium","PCT_M-M",0.1825227372,"T","MICP01-20-0252",0.1825227372,0.605464583044324,"-2 to 2"
"90",13950989,2020-04-06 07:55:02,"MICP010406","SLOUYEH","IRM001B_CL","Phosphorus","PCT_M-M",0.4906158934,"T","MICP01-20-0252",0.4906158934,1.02725135874807,"-2 to 2"
"91",13951630,2020-04-06 10:39:50,"MICP010406","CYCHUNG","IRM001B_CL","Iron","MG_P_KG",88.862605762,"T","MICP01-20-0253",88.862605762,0.728226816516689,"-2 to 2"
"92",13951630,2020-04-06 10:39:50,"MICP010406","CYCHUNG","IRM001B_CL","Zinc","MG_P_KG",37.371601197,"T","MICP01-20-0253",37.371601197,-0.428827827239073,"-2 to 2"
"93",13951630,2020-04-06 10:39:50,"MICP010406","CYCHUNG","IRM001B_CL","Copper","MG_P_KG",0.2160229789,"T","MICP01-20-0253",0.2160229789,-0.388921959657049,"-2 to 2"
"94",13951630,2020-04-06 10:39:50,"MICP010406","CYCHUNG","IRM001B_CL","Manganese","MG_P_KG",0.4943314494,"T","MICP01-20-0253",0.4943314494,-0.506387485215917,"-2 to 2"
"95",13951630,2020-04-06 10:39:50,"MICP010406","CYCHUNG","IRM001B_CL","Calcium","PCT_M-M",0.6848867415,"T","MICP01-20-0253",0.6848867415,-0.885784217871215,"-2 to 2"
"96",13951630,2020-04-06 10:39:50,"MICP010406","CYCHUNG","IRM001B_CL","Magnesium","PCT_M-M",0.06586100944,"T","MICP01-20-0253",0.06586100944,-1.26469415678694,"-2 to 2"
"97",13951630,2020-04-06 10:39:50,"MICP010406","CYCHUNG","IRM001B_CL","Sodium","PCT_M-M",0.1709869993,"T","MICP01-20-0253",0.1709869993,-1.72887205630775,"-2 to 2"
"98",13951630,2020-04-06 10:39:50,"MICP010406","CYCHUNG","IRM001B_CL","Potassium","PCT_M-M",0.6780987706,"T","MICP01-20-0253",0.6780987706,-0.388106363298507,"-2 to 2"
"99",13951630,2020-04-06 10:39:50,"MICP010406","CYCHUNG","IRM001B_CL","Phosphorus","PCT_M-M",0.434358876,"T","MICP01-20-0253",0.434358876,-1.20961437241196,"-2 to 2"
"100",13952609,2020-04-06 14:15:42,"MICP010406","GVEMULA","IRM001B_CL","Iron","MG_P_KG",83.015887969,"T","MICP01-20-0254",83.015887969,-2.16411629876668,"-2 to -3"
"101",13952609,2020-04-06 14:15:42,"MICP010406","GVEMULA","IRM001B_CL","Zinc","MG_P_KG",36.79567962,"T","MICP01-20-0254",36.79567962,-1.17985507621795,"-2 to 2"
"102",13952609,2020-04-06 14:15:42,"MICP010406","GVEMULA","IRM001B_CL","Copper","MG_P_KG",0.1735973739,"T","MICP01-20-0254",0.1735973739,-1.15633564017416,"-2 to 2"
"103",13952609,2020-04-06 14:15:42,"MICP010406","GVEMULA","IRM001B_CL","Manganese","MG_P_KG",0.4950260316,"T","MICP01-20-0254",0.4950260316,-0.472839025632209,"-2 to 2"
"104",13952609,2020-04-06 14:15:42,"MICP010406","GVEMULA","IRM001B_CL","Calcium","PCT_M-M",0.6830446753,"T","MICP01-20-0254",0.6830446753,-1.00508404500927,"-2 to 2"
"105",13952609,2020-04-06 14:15:42,"MICP010406","GVEMULA","IRM001B_CL","Magnesium","PCT_M-M",0.06552592498,"T","MICP01-20-0254",0.06552592498,-1.50743111049864,"-2 to 2"
"106",13952609,2020-04-06 14:15:42,"MICP010406","GVEMULA","IRM001B_CL","Potassium","PCT_M-M",0.6656459102,"T","MICP01-20-0254",0.6656459102,-1.15398225302878,"-2 to 2"
"107",13952609,2020-04-06 14:15:42,"MICP010406","GVEMULA","IRM001B_CL","Phosphorus","PCT_M-M",0.4475864985,"T","MICP01-20-0254",0.4475864985,-0.683663711633219,"-2 to 2"
"108",13955412,2020-04-07 05:43:01,"MICP010406","SLOUYEH","IRM001B_CL","Iron","MG_P_KG",83.705202635,"T","MICP01-20-0255",83.705202635,-1.82311565549021,"-2 to 2"
"109",13955412,2020-04-07 05:43:01,"MICP010406","SLOUYEH","IRM001B_CL","Zinc","MG_P_KG",36.480358654,"T","MICP01-20-0255",36.480358654,-1.59104758418739,"-2 to 2"
"110",13955412,2020-04-07 05:43:01,"MICP010406","SLOUYEH","IRM001B_CL","Copper","MG_P_KG",0.2324049382,"T","MICP01-20-0255",0.2324049382,-0.0925976130627088,"-2 to 2"
